major_code,major_name,subject_group,point,note,year,university_code,university_name
7320109,Truyền thông doanh nghiệp (dạy bằng tiếng Pháp),D01; D03,34.1,,2023.0,NHF,Đại Học Hà Nội
7340101,Quản trị kinh doanh (dạy bằng tiếng Anh),D01,33.93,,2023.0,NHF,Đại Học Hà Nội
7340115,Marketing (dạy bằng tiếng Anh),D01,35.05,,2023.0,NHF,Đại Học Hà Nội
7340201,Tài chính - Ngân hàng (dạy bằng tiếng Anh),D01,33.7,,2023.0,NHF,Đại Học Hà Nội
7340301,Kế toán (dạy bằng tiếng Anh),D01,33.52,,2023.0,NHF,Đại Học Hà Nội
7480201,Công nghệ thông tin (dạy bằng tiếng Anh),A01; D01,24.7,,2023.0,NHF,Đại Học Hà Nội
7480201 CLC,Công nghệ thông tin (dạy bằng tiếng Anh) - CLC,A01; D01,24.2,,2023.0,NHF,Đại Học Hà Nội
7810103,Quản trị dịch vụ du lịch và lữ hành (dạy bằng tiếng Anh),D01,33.9,,2023.0,NHF,Đại Học Hà Nội
7810103 CLC,Quản trị dịch vụ du lịch và lữ hành (dạy bằng tiếng Anh)-CLC,D01,32.25,,2023.0,NHF,Đại Học Hà Nội
7220201,Ngôn ngữ Anh,A01; D01; D14; D78,25,,2023.0,MBS,Đại Học Mở TPHCM
7220201C,Ngôn ngữ Anh Chất lượng cao,A01; D01; D14; D78,23.6,,2023.0,MBS,Đại Học Mở TPHCM
7220204,Ngôn ngữ Trung Quốc,D01; D06; DD2; D78; D83; DH8,25,,2023.0,MBS,Đại Học Mở TPHCM
7220204C,Ngôn ngữ Trung Quốc Chất lượng cao,D01; D06; DD2; D78; D83; DH8,24.1,,2023.0,MBS,Đại Học Mở TPHCM
7220209,Ngôn ngữ Nhật,D01; D06; DD2; D78; D83; DH8,23.3,,2023.0,MBS,Đại Học Mở TPHCM
7220209C,Ngôn ngữ Nhật Chất lượng cao,D01; D06; DD2; D78; D83; DH8,21.9,,2023.0,MBS,Đại Học Mở TPHCM
7220210,Ngôn ngữ Hàn Quốc,D01; D06; DD2; D78; D83; DH8,24.2,,2023.0,MBS,Đại Học Mở TPHCM
7310101,Kinh tế,A00; A01; D01; D07,24,,2023.0,MBS,Đại Học Mở TPHCM
7310101C,Kinh tế Chất lượng cao,D07; A01; D01; D96,23,,2023.0,MBS,Đại Học Mở TPHCM
7310301,Xã hội học,A01; C00; D01; D06; DD2; D78; D83; DH8,24.1,,2023.0,MBS,Đại Học Mở TPHCM
7310401,Tâm lý học,A01; C00; D01; D06; DD2; D78; D83; DH8,24.5,,2023.0,MBS,Đại Học Mở TPHCM
7310620,Đông Nam Á học,A01; C00; D01; D06; DD2; D78; D83; DH8,22.6,,2023.0,MBS,Đại Học Mở TPHCM
7340101,Quản trị kinh doanh,A00; A01; D01; D07,24,,2023.0,MBS,Đại Học Mở TPHCM
7340101C,Quản trị kinh doanh Chất lượng cao,D07; A01; D01; D96,22.6,,2023.0,MBS,Đại Học Mở TPHCM
7340115,Marketing,A00; A01; D01; D07,25.25,,2023.0,MBS,Đại Học Mở TPHCM
7340120,Kinh doanh quốc tế,A00; A01; D01; D07,24.9,,2023.0,MBS,Đại Học Mở TPHCM
7340201,Tài chính ngân hàng,A00; A01; D01; D07,23.9,,2023.0,MBS,Đại Học Mở TPHCM
7340201C,Tài chính ngân hàng Chất lượng cao,D07; A01; D01; D96,22,,2023.0,MBS,Đại Học Mở TPHCM
7340301,Kế toán,A00; A01; D01; D07,23.8,,2023.0,MBS,Đại Học Mở TPHCM
7340301C,Kế toán Chất lượng cao,D07; A01; D01; D96,21.25,,2023.0,MBS,Đại Học Mở TPHCM
7340302,Kiểm toán,A00; A01; D01; D07,24.1,,2023.0,MBS,Đại Học Mở TPHCM
7340403,Quản lý công,A00; A01; D01; D07,19.5,,2023.0,MBS,Đại Học Mở TPHCM
7340404,Quản trị nhân lực,A00; C03; D01; A01,24.3,,2023.0,MBS,Đại Học Mở TPHCM
7340405,Hệ thống thông tin quản lý,A00; A01; D01; D07,23.7,,2023.0,MBS,Đại Học Mở TPHCM
7380101,Luật (*),A00; A01; C00; D01; D03; D05; D06,23.4,,2023.0,MBS,Đại Học Mở TPHCM
7380107,Luật kinh tế (*),A00; A01; C00; D01; D03; D05; D06,23.9,,2023.0,MBS,Đại Học Mở TPHCM
7380107C,Luật kinh tế Chất lượng cao,D07; A01; D01; D14,23.1,,2023.0,MBS,Đại Học Mở TPHCM
7420201,Công nghệ sinh học,A00; D07; A02; B00,19.3,,2023.0,MBS,Đại Học Mở TPHCM
7420201C,Công nghệ sinh học Chất lượng cao,D08; A01; B00; D07,16.5,,2023.0,MBS,Đại Học Mở TPHCM
7460108,Khoa học dữ liệu,A00; D01; D07; A01,23.9,,2023.0,MBS,Đại Học Mở TPHCM
7480101,Khoa học máy tính,A00; A01; D01; D07,24,,2023.0,MBS,Đại Học Mở TPHCM
7480101C,Khoa học máy tính Chất lượng cao,A00; A01; D01; D07,22.7,,2023.0,MBS,Đại Học Mở TPHCM
7480201,Công nghệ thông tin,A00; A01; D01; D07,24.5,,2023.0,MBS,Đại Học Mở TPHCM
7510102,Công nghệ kỹ thuật công trình xây dựng,A00; A01; D01; D07,16.5,,2023.0,MBS,Đại Học Mở TPHCM
7510102C,Công nghệ kỹ thuật công trình xây dựng Chất lượng cao,A00; A01; D01; D07,16.5,,2023.0,MBS,Đại Học Mở TPHCM
7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,24.6,,2023.0,MBS,Đại Học Mở TPHCM
7540101,Công nghệ thực phẩm,A00; D07; A01; B00,20.9,,2023.0,MBS,Đại Học Mở TPHCM
7580302,Quản lý xây dựng,A00; A01; D01; D07,17.5,,2023.0,MBS,Đại Học Mở TPHCM
7760101,Công tác xã hội,A01; C00; D01; D06; DD2; D78; D83; DH8,21.5,,2023.0,MBS,Đại Học Mở TPHCM
7810101,Du lịch,A00; C03; D01; A01,23.4,,2023.0,MBS,Đại Học Mở TPHCM
7380101,Luật,A00,24.11,,2023.0,LPS,Đại Học Luật TPHCM
7380101,Luật,A01,22.91,,2023.0,LPS,Đại Học Luật TPHCM
7380101,Luật,C00,27.11,,2023.0,LPS,Đại Học Luật TPHCM
7380101,Luật,D01; D03; D06,23.61,,2023.0,LPS,Đại Học Luật TPHCM
7380109,Luật thương mại quốc tế,A01; D01; D66; D84,26.86,,2023.0,LPS,Đại Học Luật TPHCM
7340102,Quản trị - Luật,A00,25.85,,2023.0,LPS,Đại Học Luật TPHCM
7340102,Quản trị - Luật,A01,24.45,,2023.0,LPS,Đại Học Luật TPHCM
7340102,Quản trị - Luật,D01; D84,25.15,,2023.0,LPS,Đại Học Luật TPHCM
7340101,Quản trị kinh doanh,A00; A01; D01; D84,24.16,,2023.0,LPS,Đại Học Luật TPHCM
7220201,Ngôn ngữ Anh,D01; D84,24.78,,2023.0,LPS,Đại Học Luật TPHCM
7220201,Ngôn ngữ Anh,A14; D66,25.78,,2023.0,LPS,Đại Học Luật TPHCM
BANK01,Ngân hàng (Chương trình Chất lượng cao),A00; A01; D01; D07,32.7,Môn Toán nhân đôi,2023.0,NHH,Học Viện Ngân Hàng
FIN01,Tài chính (Chương trình Chất lượng cao),A00; A01; D01; D07,32.6,Môn Toán nhân đôi,2023.0,NHH,Học Viện Ngân Hàng
ACT01,Kế toán (Chương trình Chất lượng cao),A00; A01; D01; D07,32.75,Môn Toán nhân đôi,2023.0,NHH,Học Viện Ngân Hàng
BUS01,Quản trị kinh doanh (Chương trình Chất lượng cao),A00; A01; D01; D07,32.65,Môn Toán nhân đôi,2023.0,NHH,Học Viện Ngân Hàng
BANKK02,Ngân hàng,A00; A01; D01; D07,25.7,,2023.0,NHH,Học Viện Ngân Hàng
BANKK03,Ngân hàng số,A00; A01; D01; D07,25.65,,2023.0,NHH,Học Viện Ngân Hàng
FIN02,Tài chính,A00; A01; D01; D07,26.05,,2023.0,NHH,Học Viện Ngân Hàng
FIN03,Công nghệ tài chính,A00; A01; D01; D07,25.5,,2023.0,NHH,Học Viện Ngân Hàng
ACT02,Kế toán,A00; A01; D01; D07,25.8,,2023.0,NHH,Học Viện Ngân Hàng
BUS02,Quản trị kinh doanh,A01; D01; D07; D09,26.04,,2023.0,NHH,Học Viện Ngân Hàng
BUS03,Quản trị du lịch,A01; D01; D07; D09,24.5,,2023.0,NHH,Học Viện Ngân Hàng
IB01,Kính doanh quốc tế,A01; D01; D07; D09,26.4,,2023.0,NHH,Học Viện Ngân Hàng
IB02,Logistics và quản lý chuỗi cung ứng,A01; D01; D07; D09,26.45,,2023.0,NHH,Học Viện Ngân Hàng
LAW01,Luật kinh tế,A00; A01; D01; D07,25.52,,2023.0,NHH,Học Viện Ngân Hàng
LAW02,Luật kinh tế,C00; C03; D14; D15,26.5,,2023.0,NHH,Học Viện Ngân Hàng
ECON01,Kinh tế,A01; D01; D07; D09,25.65,,2023.0,NHH,Học Viện Ngân Hàng
FL01,Ngôn ngữ Anh,A01; D01; D07; D09,24.9,,2023.0,NHH,Học Viện Ngân Hàng
MIS01,Hệ thống thông tin quản lý,A00; A01; D01; D07,25.55,,2023.0,NHH,Học Viện Ngân Hàng
IT01,Công nghệ thông tin,A00; A01; D01; D07,25.1,,2023.0,NHH,Học Viện Ngân Hàng
ACT03,"Kế toán ( Liên kết ĐH Sunderland, Anh. Cấp song bằng)",A00; A01; D01; D07,23.9,,2023.0,NHH,Học Viện Ngân Hàng
BANK04,"Tài chính - Ngân hàng ( Liên kết ĐH Sunderland, Anh Quốc. Cấp song bằng)",A00; A01; D01; D07,23.55,,2023.0,NHH,Học Viện Ngân Hàng
BUS04,"Quản trị kinh doanh (Liên kết ĐH CityU, Hoa Kỳ.Cấp song bằng)",A00; A01; D01; D07,23.8,,2023.0,NHH,Học Viện Ngân Hàng
BUS05,"Marketing số ( liên kết ĐH Coventry, Anh Quốc. Cấp song bằng)",A00; A01; D01; D07,23.5,,2023.0,NHH,Học Viện Ngân Hàng
IB03,"Kính doanh quốc tế ( liên kết ĐH Coventry, Anh Quốc. Cấp song bằng)",A00; A01; D01; D07,22,,2023.0,NHH,Học Viện Ngân Hàng
BANK05,"Ngân hàng và Tài chính quốc tế (liên kết ĐH Coventry, Anh Quốc. Cấp song bằng)",A00; A01; D01; D07,21.6,,2023.0,NHH,Học Viện Ngân Hàng
7340101,Quản trị kinh doanh,A00; A01; D01,22.8,,2023.0,LDA,Đại Học Công Đoàn
7340201,Tài chính - Ngân hàng,A00; A01; D01,23.2,,2023.0,LDA,Đại Học Công Đoàn
7340301,Kế toán,A00; A01; D01,23.15,,2023.0,LDA,Đại Học Công Đoàn
7340404,Quản trị nhân lực,A00; A01; D01,22.7,,2023.0,LDA,Đại Học Công Đoàn
7340408,Quan hệ lao dộng,A00; A01; D01,17.1,,2023.0,LDA,Đại Học Công Đoàn
7850201,Bảo hộ lao động,A00; A01; D01,15.15,,2023.0,LDA,Đại Học Công Đoàn
7310301,Xã hội học,A01; C00; D01,20,,2023.0,LDA,Đại Học Công Đoàn
7760101,Công tác xã hội,A01; C00; D01,21.25,,2023.0,LDA,Đại Học Công Đoàn
7380101,Luật,A01; C00; D01,23.23,,2023.0,LDA,Đại Học Công Đoàn
7220201,Ngôn ngữ Anh,D01; D14; D15,32,Môn tiếng Anh nhân hệ số 2,2023.0,LDA,Đại Học Công Đoàn
7310630,Việt Nam học,C00; D01; D14; D15,16,,2023.0,LDA,Đại Học Công Đoàn
7310101,Kinh tế,A00; A01; D01,22.3,,2023.0,LDA,Đại Học Công Đoàn
7620112,Bảo vệ thực vật,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7549001,Công nghệ Chế biến lâm sản,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7480104,Hệ thống thông tin,A00; A01; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7340301,Kế toán,A00; A01; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7620110,Khoa học cây trồng,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7620205,Lâm sinh,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7850101,Quản lí tài nguyên & môi trường,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7620211,Quản lí tài nguyên rừng,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7850103,Quản lý đất đai,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7340101,Quản trị kinh doanh,A00; A01; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7580108,Thiết kế nội thất,A00; B00; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7640101,Thú y,A00; B00; C15; D01,16,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7510605,Logistics & Quản lý chuỗi cung ứng,A00; A01; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7810103,Quản trị dịch vụ du lịch & lữ hành,A00; A01; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7340201,Tài chính ngân hàng,A00; A01; C15; D01,15,,2023.0,LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai
7210402,Thiết kế công nghiệp,H00; H01; H06,19.45,,2023.0,MHN,Đại Học Mở Hà Nội
7340301,Kế toán,A00; A01; D01,23.43,,2023.0,MHN,Đại Học Mở Hà Nội
7340201,Tài chính - Ngân hàng,A00; A01; D01,23.33,,2023.0,MHN,Đại Học Mở Hà Nội
7340101,Quản trị kinh doanh,A00; A01; D01,23.62,,2023.0,MHN,Đại Học Mở Hà Nội
7340122,Thương mại điện tử,A00; A01; D01,25.07,,2023.0,MHN,Đại Học Mở Hà Nội
7380101,Luật,A00; D01,22.55,,2023.0,MHN,Đại Học Mở Hà Nội
7380107,Luật kinh tế,A00; D01,22.8,,2023.0,MHN,Đại Học Mở Hà Nội
7380108,Luật quốc tế,A00; D01,20.63,,2023.0,MHN,Đại Học Mở Hà Nội
7380101,Luật (THXT C00),C00,23.96,,2023.0,MHN,Đại Học Mở Hà Nội
7380107,Luật kinh tế (THXT C00),C00,24.82,,2023.0,MHN,Đại Học Mở Hà Nội
7380108,Luật quốc tế (THXT C00),C00,23.7,,2023.0,MHN,Đại Học Mở Hà Nội
7420201,Công nghệ sinh học,B00; A00; D07,17.25,,2023.0,MHN,Đại Học Mở Hà Nội
7540101,Công nghệ thực phẩm,B00; A00; D07,17.25,,2023.0,MHN,Đại Học Mở Hà Nội
7480201,Công nghệ thông tin,A00; A01; D01,23.38,,2023.0,MHN,Đại Học Mở Hà Nội
7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00; A01; D01,22.1,,2023.0,MHN,Đại Học Mở Hà Nội
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; D01,22.45,,2023.0,MHN,Đại Học Mở Hà Nội
7580101,Kiến trúc,V00; V01; V02,23,,2023.0,MHN,Đại Học Mở Hà Nội
7810103,Quản trị dịch vụ du lịch và lữ hành,D01,30.53,,2023.0,MHN,Đại Học Mở Hà Nội
7810201,Quản trị khách sạn,D01,29.28,,2023.0,MHN,Đại Học Mở Hà Nội
7220201,Ngôn ngữ Anh,D01,31.51,,2023.0,MHN,Đại Học Mở Hà Nội
7220204,Ngôn ngữ Trung Quốc,D01; D04,32.82,,2023.0,MHN,Đại Học Mở Hà Nội
7850106,Quản lý tài nguyên thiên nhiên,B08; D01; D07; D10,15,,2023.0,LNH,Đại Học Lâm nghiệp
7620205,Lâm sinh,A00; A16; B00; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7620211,Quản lý tài nguyên rừng,A00; B00; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7850101,Quản lý tài nguyên và Môi trường,A00; A16; B00; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7850104,Du lịch sinh thái,B00; C00; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7580108,Thiết kế nội thất,A00; C15; D01; H00,15,,2023.0,LNH,Đại Học Lâm nghiệp
7549001,Công nghệ chế biến lâm sản,A00; A16; D01; D07,15,,2023.0,LNH,Đại Học Lâm nghiệp
7480104,Hệ thống thông tin,A00; A01; A16; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7340301,Kế toán,A00; A16; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7340101,Quản trị kinh doanh,A00; A16; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7310101,Kinh tế,A00; A16; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7340201,Tài chính – Ngân hàng,A00; A16; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7510605,Logistics và Quản lý chuỗi cung ứng,A00; A16; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7340116,Bất động sản,A00; A16; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7850103,Quản lý đất đai,A00; A16; B00; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7760101,Công tác xã hội,A00; C00; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; C00; C15; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7580102,Kiến trúc cảnh quan,A00; D01; C15; V01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7580201,Kỹ thuật xây dựng,A00; A01; A16; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7620110,Khoa học cây trồng,A00; A16; Bô; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7510205,Công nghệ kỹ thuật ô tô,A00; A01; A16; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7510203,Công nghệ kỹ thuật cơ điện tử,A00; A01; A16; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7520103,Kỹ thuật cơ khí,A00; A01; A16; D01,15,,2023.0,LNH,Đại Học Lâm nghiệp
7420201,Công nghệ sinh học,A00; A16; B00; B08,15,,2023.0,LNH,Đại Học Lâm nghiệp
7640101,Thú y,A00; A16; B00; B08,15,,2023.0,LNH,Đại Học Lâm nghiệp
7380101,Luật,A00; A01,24,,2023.0,LPH,Đại Học Luật Hà Nội
7380101,Luật,C00,26.5,,2023.0,LPH,Đại Học Luật Hà Nội
7380101,Luật,D01; D02; D03; D05; D06,25.75,,2023.0,LPH,Đại Học Luật Hà Nội
7380107,Luật kinh tế,A00; A01,25.5,,2023.0,LPH,Đại Học Luật Hà Nội
7380107,Luật kinh tế,C00,27.36,,2023.0,LPH,Đại Học Luật Hà Nội
7380107,Luật kinh tế,D01; D02; D03; D05; D06,26.5,,2023.0,LPH,Đại Học Luật Hà Nội
7380109,Luật thương mại quốc tế,A01,24.8,,2023.0,LPH,Đại Học Luật Hà Nội
7380109,Luật thương mại quốc tế,D01,25.75,,2023.0,LPH,Đại Học Luật Hà Nội
7220201,Ngôn ngữ Anh,A01,24,,2023.0,LPH,Đại Học Luật Hà Nội
7220201,Ngôn ngữ Anh,D01,24.5,,2023.0,LPH,Đại Học Luật Hà Nội
7380101PH,Luật (đào tạo tại Phân hiệu Đăk Lắk),A00; A01; C00; D01; D02; D03; D05; D06,18.15,,2023.0,LPH,Đại Học Luật Hà Nội
7580201,Kỹ thuật xây dựng,A00; A01; B00; D01,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7580205,Kỹ thuật xây dựng công trình giao thông,A00; A01; B00; D01,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7580101,Kiến trúc,V00; V01; V02; V03,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7520320,Kỹ thuật môi trường (Kỹ sư),A00; A01; B00; D01,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7580213,Kỹ thuật câp thoát nước (Kỹ sư),A00; A01; B00; D01,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7340301,Kế toán,A00; A01; D14; D15,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7480103,Công nghệ thông tin,A00; A01; D01; D07,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7580106,Quản lý đô thị và công trình,A00; A01; B00; D01,15,,2023.0,MTU,Đại Học Xây Dựng Miền Tây
7510205,Công nghệ kỹ thuật ô tô,A00; A01; C01; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7480201,Công nghệ thông tin,A00; A01; C01; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7340101,Quản trị kinh doanh,A00; A01; C00; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7340205,Công nghệ tài chính,A00; A01; C01; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7220201,Ngôn ngữ Anh,A01; D01; D14; D15,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7220204,Ngôn ngữ Trung,A01; C00; D01; D15,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7310608,Đông phương học,A01; C00; D01; D15,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7340301,Kế toán,A00; A01; C01; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; C00; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7340114,Digital marketing,A00; A01; C00; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7720201,Dược học,A00; B00; C08; D07,21,,2023.0,MIT,Đại học Công nghệ Miền Đông
7640101,Bác sĩ thú y,A00; B00; C08; D07,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7340120,Kinh doanh quốc tế,A00; A01; C00; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7380107,Luật kinh tế,A00; A01; C00; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7580201,Kỹ thuật xây dựng,A00; A01; C01; D01,15,,2023.0,MIT,Đại học Công nghệ Miền Đông
7510301,"Công nghệ Kỹ thuật điện, điện tử",A00; A01; D01; C01,22.5,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520103,Kỹ thuật cơ khí,A00; A01; C01; D01,23.75,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520114,Kỹ thuật cơ điện tử,A00; A01; C01; D01,22.95,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520116,Kỹ thuật cơ khí động lực,A00; A01; C01; D01,20.15,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520130,Kỹ thuật Ô tô,A00; A01; C01; D01,23.25,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520201,Kỹ thuật điện,A00; A01; C01; D01,20.25,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520216,Kỹ thuật điều khiển và tự động hoá,A00; A01; C01; D01,23.5,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520218,Kỹ thuật Robot và Trí tuệ nhân tạo,A00; A01; D01; C01,22.5,,2023.0,MDA,Đại Học Mỏ Địa Chất
7460108,Khoa học dữ liệu,A00; A01; D01; D07,23,,2023.0,MDA,Đại Học Mỏ Địa Chất
7480201,Công nghệ thông tin,A00; A01; D01; D07,24,,2023.0,MDA,Đại Học Mỏ Địa Chất
7440201,Địa chất học,A00; C04; D01; D07,16,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520501,Kỹ thuật địa chất,A00; A01; C04; D01,16,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520505,"Đá quý, đá mỹ nghệ",A00; C04; D01; D10,15,,2023.0,MDA,Đại Học Mỏ Địa Chất
7580211,Địa kỹ thuật xây dựng,A00; A01; C04; D01,16,,2023.0,MDA,Đại Học Mỏ Địa Chất
7580212,Kỹ thuật tài nguyên nước,A00; A01; C04; D01,16,,2023.0,MDA,Đại Học Mỏ Địa Chất
7810105,Du lịch địa chất,D01; D10; C04; D07,23,,2023.0,MDA,Đại Học Mỏ Địa Chất
7440229,Quản lý phân tích dữ liệu khoa học trái đất,A00; A01; D07; A04,18,,2023.0,MDA,Đại Học Mỏ Địa Chất
7510401,Công nghệ kỹ thuật hoá học,A00; A06; B00; D07,18.5,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520301,Kỹ thuật hoá học (Chương trình tiên tiến),A00; A01; B00; D07,19,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520502,Kỹ thuật Địa vật lý,A00; A01; D07; A04,18,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520604,Kỹ thuật dầu khí,A00; A01; D07; D01,18.5,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520605,Kỹ thuật khí thiên nhiên,A00; A01; D07; D01,18,,2023.0,MDA,Đại Học Mỏ Địa Chất
7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,A00; A01; D07; D01,18,,2023.0,MDA,Đại Học Mỏ Địa Chất
