Mã nhóm ngành,Nhóm ngành,Mã phân ngành,Phân ngành,Mã xét tuyển,Tên Ngành
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140212A,Sư phạm Hóa học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140212C,Sư phạm Hóa học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD1,Sư phạm Hóa học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140212,Sư phạm Hóa học
714,Khoa học giáo dục và đào tạo giáo viên,71401,Khoa học giáo dục,7140112,Sư phạm Hóa học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140212B,Sư phạm Hóa học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140212TA,Sư phạm Hóa học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140215P,Sư phạm Kỹ thuật nông nghiệp
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,HVN22,Sư phạm Kỹ thuật nông nghiệp
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140215,Sư phạm Kỹ thuật nông nghiệp
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218,Sư phạm Lịch sử
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218CLC,Sư phạm Lịch sử
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD2,Sư phạm Lịch sử
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218C,Sư phạm Lịch sử
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140218D,Sư phạm Lịch sử
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140249,Sư phạm Lịch sử Địa lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140247,Sư phạm Lịch sử Địa lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140222,Sư phạm Mỹ thuật
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140222A,Sư phạm Mỹ thuật
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140222B,Sư phạm Mỹ thuật
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7210407,Sư phạm Mỹ thuật
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140222,Sư phạm Mỹ thuật
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140212,Sư phạm Mỹ thuật
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217D,Sư phạm Ngữ văn
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217C,Sư phạm Ngữ văn
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217,Sư phạm Ngữ văn
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140217CLC,Sư phạm Ngữ văn
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD2,Sư phạm Ngữ văn
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD2,Sư phạm Ngữ văn và Lịch sử
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD1,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213F,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213C,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213D,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213E,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213TA,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213A,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140213B,Sư phạm Sinh học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210E,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210TA,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210C,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210A,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210D,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210B,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140212TA,Sư phạm Tin học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140250,Sư phạm Tin học và Công nghệ Tiểu học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231B,Sư phạm Tiếng Anh
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231C,Sư phạm Tiếng Anh
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231A,Sư phạm Tiếng Anh
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231,Sư phạm Tiếng Anh
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7540103,Sư phạm Tiếng Anh
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140231D,Sư phạm Tiếng Anh
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140237,Sư phạm Tiếng Hàn Quốc
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140226,Sư phạm Tiếng Khmer
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140232,Sư phạm Tiếng Nga
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140236,Sư phạm Tiếng Nhật
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140233C,Sư phạm Tiếng Pháp
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140233,Sư phạm Tiếng Pháp
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140233D,Sư phạm Tiếng Pháp
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140234,Sư phạm Tiếng Trung Quốc
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140235,Sư phạm Tiếng Đức
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD1,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209CLC,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209TA,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7460101C,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7460101B,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209D,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209C,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209A,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140209B,Sư phạm Toán học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD1,Sư phạm Toán và Khoa học tự nhiên
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD3,Sư phạm Toán và Khoa học tự nhiên
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211A,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211CLC,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211C,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211D,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211G,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211TA,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211E,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140210,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,GD1,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211B,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140211,Sư phạm Vật lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140246B,Sư phạm công nghệ
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140246A,Sư phạm công nghệ
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140246D,Sư phạm công nghệ
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,HVN21,Sư phạm công nghệ
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140246,Sư phạm công nghệ
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140246C,Sư phạm công nghệ
751,Công nghệ kỹ thuật,75103,"Công nghệ kỹ thuật điện, điện tử và viễn thông",7510303,Sư phạm công nghệ
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140247,Sư phạm khoa học tự nhiên
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140214,Sư phạm kỹ thuật công nghiệp
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140234,Sư phạm tiếng Trung
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140202,Sư phạm tiểu học
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140221B,Sư phạm Âm nhạc
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140221A,Sư phạm Âm nhạc
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140221,Sư phạm Âm nhạc
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140219B,Sư phạm Địa lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140219,Sư phạm Địa lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140219C,Sư phạm Địa lý
714,Khoa học giáo dục và đào tạo giáo viên,71402,Đào tạo giáo viên,7140219A,Sư phạm Địa lý
721,Nghệ thuật,72102,Nghệ thuật trình diễn,7210205,Thanh nhạc
738,Pháp luật,73801,Luật,7380101-01,Thanh tra
738,Pháp luật,73801,Luật,7380101-01QN,Thanh tra
731,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310205-04,Thanh tra
751,Công nghệ kỹ thuật,75190,Công nghệ kỹ thuật - Khác,7519004,Thiết kế công nghiệp
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210402,Thiết kế công nghiệp
751,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510213,Thiết kế cơ khí và kiểu dáng công nghiệp
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210409,Thiết kế mỹ thuật số
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210405,Thiết kế nội thất
758,Kiến trúc và xây dựng,75801,Kiến trúc và quy hoạch,7580108CT,Thiết kế nội thất
758,Kiến trúc và xây dựng,75801,Kiến trúc và quy hoạch,7580108,Thiết kế nội thất
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210407B,Thiết kế nội thất
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210404,Thiết kế thời trang
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210404C,Thiết kế thời trang
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7140404D,Thiết kế thời trang
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210404D,Thiết kế thời trang
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7140404C,Thiết kế thời trang
752,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,D107,Thiết kế tàu và công trình ngoài khơi
752,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520122D107,Thiết kế tàu và công trình ngoài khơi
758,Kiến trúc và xây dựng,75890,Kiến trúc và xây dựng - Khác,7589001,Thiết kế xanh
758,Kiến trúc và xây dựng,75801,Kiến trúc và quy hoạch,7580199,Thiết kế đô thị
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7220201,Thiết kế đồ họa
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210403,Thiết kế đồ họa
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210403D,Thiết kế đồ họa
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,F7210403,Thiết kế đồ họa
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201_01,Thuế trong kinh doanh
744,Khoa học tự nhiên,74402,Khoa học trái đất,7440224,Thuỷ văn học
744,Khoa học tự nhiên,74402,Khoa học trái đất,TLA103,Thuỷ văn học
786,"An ninh, Quốc phòng",78602,Quân sự,7860218,Thí sinh Nam miền Bắc
786,"An ninh, Quốc phòng",78602,Quân sự,7860220,Thí sinh Nam miền Bắc
731,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310202,Thí sinh Nam miền Bắc
786,"An ninh, Quốc phòng",78602,Quân sự,7860221,Thí sinh Nam miền Bắc
786,"An ninh, Quốc phòng",78602,Quân sự,7860228,Thí sinh Nam miền Bắc
786,"An ninh, Quốc phòng",78602,Quân sự,7860229,Thí sinh Nam miền Bắc
786,"An ninh, Quốc phòng",78602,Quân sự,7860218,Thí sinh Nam miền Nam
786,"An ninh, Quốc phòng",78602,Quân sự,7860228,Thí sinh Nam miền Nam
731,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310202,Thí sinh Nam miền Nam
786,"An ninh, Quốc phòng",78602,Quân sự,7860220,Thí sinh Nam miền Nam
786,"An ninh, Quốc phòng",78602,Quân sự,7860221,Thí sinh Nam miền Nam
786,"An ninh, Quốc phòng",78602,Quân sự,7860229,Thí sinh Nam miền Nam
732,Báo chí và thông tin,73202,Thông tin - Thư viện,QHX20,Thông tin - thư viện
732,Báo chí và thông tin,73202,Thông tin - Thư viện,7320201;7320201-01,Thông tin - thư viện
732,Báo chí và thông tin,73202,Thông tin - Thư viện,7320201,Thông tin - thư viện
732,Báo chí và thông tin,73202,Thông tin - Thư viện,7320201; 7320201-01,Thông tin - thư viện
764,Thú y,76401,Thú y,7640101N,Thú y
764,Thú y,76401,Thú y,HVN23,Thú y
764,Thú y,76401,Thú y,7640101LT,Thú y
764,Thú y,76401,Thú y,7640101,Thú y
764,Thú y,76401,Thú y,7640101T,Thú y
764,Thú y,76401,Thú y,7640101,Thú y
764,Thú y,76401,Thú y,7460101,Thú y
764,Thú y,76401,Thú y,7640101G,Thú y
734,Kinh doanh và quản lý,73401,Kinh doanh,7340121Q,Thương mại
734,Kinh doanh và quản lý,73401,Kinh doanh,GTADCTD2,Thương mại điện tử
734,Kinh doanh và quản lý,73404,Quản trị - Quản lý,7340405_02,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340122_411CA,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340122_411C,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340112,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340122_TD,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340122D,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,GTADCTD221,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340122_DT,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340122_411E,Thương mại điện tử
734,Kinh doanh và quản lý,73401,Kinh doanh,7340122_411,Thương mại điện tử
